start_timestamp,tournament_name,category_name,ground_type,round_name,status,winner,home_team,away_team,home_set1,home_set2,home_set3,home_set4,home_set5,away_set1,away_set2,away_set3,away_set4,away_set5
1745177700,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,James Tracy,Marc Polmans,3.0,4.0,,,,6.0,6.0,,,
1745181000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,1.0,Gabi Adrian Boitan,Quinn Vandecasteele,6.0,2.0,6.0,,,1.0,6.0,4.0,,
1745181000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,1.0,Gabi Adrian Boitan,Quinn Vandecasteele,6.0,2.0,6.0,,,1.0,6.0,4.0,,
1745181300,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Govind Nanda,Bruno Kuzuhara,6.0,2.0,,,,7.0,6.0,,,
1745181300,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Govind Nanda,Bruno Kuzuhara,6.0,2.0,,,,7.0,6.0,,,
1745186400,"San Luis Potosi, Mexico",Challenger,Red clay,Final,Ended,1.0,James Duckworth,Max Wiskandt,6.0,6.0,,,,1.0,1.0,,,
1745186400,"San Luis Potosi, Mexico",Challenger,Red clay,Final,Ended,1.0,James Duckworth,Max Wiskandt,6.0,6.0,,,,1.0,1.0,,,
1745200800,"Gwangju, South Korea, Qualifying",Challenger,Hardcourt outdoor,Qualification Final,Ended,1.0,Uisung Park,Petr Bar Biryukov,6.0,3.0,7.0,,,4.0,6.0,5.0,,
1745200800,"Gwangju, South Korea, Qualifying",Challenger,Hardcourt outdoor,Qualification Final,Ended,1.0,Marat Sharipov,Andre Ilagan,6.0,6.0,,,,3.0,4.0,,,
1745200800,"Gwangju, South Korea, Qualifying",Challenger,Hardcourt outdoor,Qualification Final,Ended,2.0,Viktor Durasovic,Ilia Simakin,2.0,2.0,,,,6.0,6.0,,,
1745200800,"Gwangju, South Korea, Qualifying",Challenger,Hardcourt outdoor,Qualification Final,Ended,2.0,Viktor Durasovic,Ilia Simakin,2.0,2.0,,,,6.0,6.0,,,
1745200800,"Gwangju, South Korea, Qualifying",Challenger,Hardcourt outdoor,Qualification Final,Ended,1.0,Marat Sharipov,Andre Ilagan,6.0,6.0,,,,3.0,4.0,,,
1745200800,"Gwangju, South Korea, Qualifying",Challenger,Hardcourt outdoor,Qualification Final,Ended,1.0,Uisung Park,Petr Bar Biryukov,6.0,3.0,7.0,,,4.0,6.0,5.0,,
